IMPA1	2499
GIPC2	2500
TRAPPC2	2501
TRY1	2502
RP6-213H19.1	2503
POLR2A	2504
MAST2	2505
C12orf35	2506
RBM33	2507
ELAVL2	2508
INSL4	2509
C1D	2510
KPNA2	2511
SLC35E1	2512
FAM12A	2513
MGC29506	2514
CCNH	2515
MSH6	2516
YEATS2	2517
LRRC28	2518
PCAF	2519
TAT	2520
MMAA	2521
RHOBTB3	2522
TMEM33	2523
SIAH2	2524
KIAA0241	2525
KIAA0754	2526
SLC6A4	2527
USP13	2528
RAB33A	2529
KRT33B	2530
LIPF	2531
PTS	2532
GMPPB	2533
GSDML	2534
HLA-DOB	2535
HADHA	2536
STYXL1	2537
NCDN	2538
PRELP	2539
LOC729082///KRTAP4-7	2540
SNPH	2541
C1orf77	2542
PPEF1	2543
C6orf159	2544
PET112L	2545
TSHZ2	2546
HRASLS2	2547
PRKD1	2548
S100A14	2549
ARF5	2550
RAPGEF2	2551
EPS8L1	2552
CNKSR1	2553
FNBP1	2554
MARK1	2555
IL4I1///NUP62	2556
ATP4B	2557
COL14A1	2558
POLR3G	2559
GSTM2	2560
INSL5	2561
DIP2B	2562
MGAT4A	2563
PLTP	2564
KIAA1217	2565
ASL	2566
ZYX	2567
PSMD1	2568
HSF2BP	2569
IL1R2	2570
GNAZ	2571
PID1	2572
SLC10A2	2573
HNRPAB	2574
RPL29	2575
CAPRIN1	2576
CCDC39	2577
TGOLN2	2578
ACCN2	2579
BTN3A2	2580
SAA1	2581
WDR60	2582
ADAMTSL2	2583
MMP9	2584
SH2B3	2585
KCNH3	2586
RNF138	2587
SDHA	2588
PXN	2589
PAP2D	2590
SYNCRIP	2591
MGC33407	2592
ACTG1	2592
LGALS7	2593
C10orf92	2594
CXCL13	2595
IRGC	2596
OPA3	2597
CRH	2598
SOD1	2599
YPEL1	2600
VILL	2601
APOM	2602
EPOR	2603
KLF3	2604
GDI1	2605
CCDC88A	2606
NUP107	2607
KCNK3	2608
SLC13A4	2609
PPM1E	2610
SYNPO2	2611
FAM5C	2612
GPX4	2613
REG1B	2614
CST3	2615
CST4	2615
PLEKHG3	2616
ITGA10	2617
DMPK	2618
DSG1	2619
YOD1	2620
TXLNB	2621
BNC2	2622
ZNF260	2623
CHD7	2624
LOX	2625
CEP72	2626
PNMA1	2627
RG9MTD3	2627
VDR	2628
RBBP7	2629
BTBD9	2630
GCNT4	2631
NIN	2632
SHC3	2633
SPRN	2634
SMAD3	2635
AHSG	2636
PAWR	2637
MYL7	2638
DSG2	2639
IAPP	2640
LGALS3	2641
ACADSB	2642
MMRN1	2643
CAD	2644
SMCHD1	2645
ETS2	2646
CTNNBIP1	2647
PPP1CB	2648
HIST1H2AK	2649
PTHR1	2650
FADD	2651
MAP3K14	2652
RAB3B	2653
KCNJ4	2654
CEP27	2655
LOC730094///C16orf52	2656
LOC126917	2657
FAM82B	2658
CCDC5	2659
RSRC1	2660
ARID3B	2661
CHAF1A	2662
NRCAM	2663
MAPT	2664
FLJ42957	2665
VCAM1	2666
SCD5	2667
KRT85	2668
HRH3	2669
RAB27A	2670
RBBP6	2671
PCDHAC1	2672
CGA	2673
MRPS28	2674
DPF3	2675
DCK	2676
PCNX	2677
PBEF1	2678
ZMYM3	2679
C3orf37	2680
PLK2	2681
UTP11L	2682
LOC728442	2683
WISP2	2684
CHEK1	2685
FGFR1OP2	2686
IGFBP1	2687
KCNQ2	2688
APOBEC2	2689
FOSB	2690
TBC1D5	2691
WNK1	2692
GCN5L2	2693
ABCD3	2694
N-PAC	2695
B9D1	2696
SCG2	2697
IRX2	2698
GH1	2699
RP11-679B17.1	2700
CYP2C19	2701
GCNT2	2702
SLC23A2	2703
IPMK	2704
C21orf7	2705
PEX19	2706
PSMA7	2707
MAGEB2	2708
KRT23	2709
PTPN6	2710
MTCH1	2711
UGT2A1	2712
UQCRC1	2713
MAGED2	2713
PRO1621	2714
PRPH	2715
HOXA10	2716
PMP22CD	2717
PIP5K3	2718
ZNF207	2719
TRPC4	2720
PENK	2721
HYPK	2722
RAPGEFL1	2723
SFRS2	2724
CXorf48	2725
NUAK1	2726
DPT	2727
MTR	2728
NRARP	2729
MED9	2730
PHKB	2731
PRDX4	2732
CLDN17	2733
BNIP3	2734
SMAD7	2735
GPC1	2736
FLJ11184	2737
LAG3	2738
LOC651900	2738
XIRP1	2738
NAT8B	2738
DKFZP434A062	2738
ISLR2	2739
SHC2	2740
ANKRD13D	2741
CDC123	2742
LUC7L2	2743
JTV1	2744
DNAJC6	2745
ACSL5	2746
HBA2	2747
HBA1	2747
AKR1B1	2748
TTR	2749
LASP1	2750
EMP1	2751
TIGD7	2752
PPP1CC	2753
VPS26A	2754
LARP4	2755
LIG1	2756
KIF7	2757
TDRD9	2758
DES	2759
BST1	2760
ADH1B	2761
SLC30A10	2762
SP2	2763
TCEB2	2764
JMJD2B	2765
DERA	2766
NTRK2	2767
BUB1	2768
MMP13	2769
GBP1	2770
BARX2	2771
MAP2K4	2772
PIM2	2773
SF3B1	2774
SLC11A2	2775
LYPD3	2776
SLC30A1	2777
GALNT4	2778
KIAA0644	2779
DUSP4	2780
LOC259308	2781
GJD3	2782
RDH5	2783
CTSK	2784
IL23A	2785
CD274	2786
C11orf38	2787
MAN1B1	2788
MTCH2	2789
SDC3	2790
FBLN1	2791
PDCD1	2792
STARD9	2793
IL10RB	2794
SRCAP	2795
IKIP	2796
FAM89A	2797
SYCP2	2798
CYP3A4	2799
ALDH3A1	2800
TGFBR1	2801
SERP1	2802
CD28	2803
NUFIP1	2804
FAM108B1	2805
NLK	2806
NIT2	2807
MAF	2808
RSBN1L	2809
CYP26B1	2810
HSP90AB1	2811
HPS1	2812
KCNAB1	2813
GABRB3	2814
ZWINTAS	2815
SPATA5	2816
HHLA2	2817
KRTAP4-9	2817
GPR174	2817
C1orf20	2817
GIP	2817
ABCC6P1	2818
LRP6	2819
ZNF217	2820
TES	2821
SORD	2822
DHPS	2823
GCKR	2824
ZNF169	2825
LIPC	2826
GAPVD1	2827
LOC286254	2828
SNX3	2829
RIPK3	2830
KIF2C	2831
PSMB1	2832
ACTR1B	2833
MTA1	2834
MBNL3	2835
PSMC3IP	2836
NAT1	2837
ANKZF1	2838
RWDD3	2839
SMAD6	2840
ODC1	2841
RAB11FIP3	2842
FES	2843
SFI1	2844
STOX2	2845
SCAMP1	2846
RPL13	2847
DSC3	2848
RAPGEF4	2849
DDEF2	2849
SLC5A10	2850
ARMCX3	2851
COX7A1	2852
PPP1R13L	2853
BOLA3	2854
SFTPB	2855
ZDHHC8	2856
VCAN	2857
C10orf112	2858
IGF2	2859
HBEGF	2860
DNM1L	2861
CTRL	2862
CLCN6	2863
DEFB4	2864
TSC1	2865
KDELR3	2866
C6orf115	2867
PPP1R14D	2868
LASS6	2869
USP11	2870
PARP11	2871
INPP4B	2872
RETSAT	2873
PKP3	2874
F9	2875
GFPT2	2876
KRT15	2877
NTS	2878
HSD17B2	2879
SMAD2	2880
TMEM127	2881
SAP30	2882
DUSP13	2883
B2M	2884
C11orf10	2885
CHCHD3	2886
RAC2	2887
CFI	2888
C9orf131	2889
VPS37C	2890
CCBE1	2891
UGDH	2892
PNRC1	2893
NUPL2	2894
ATP6V0A2	2895
LYZ	2896
BLVRB	2897
CLEC11A	2898
ST6GAL2	2899
SOD2	2900
SIPA1L3	2901
KLK10	2902
AKT2	2903
C10orf12	2904
ADAL	2905
LTBP1	2906
ZP2	2907
SFTPC	2908
MKI67	2909
SNF1LK2	2910
SSH1	2911
NLRC5	2912
RCOR3	2913
PPAPDC2	2914
SDK1	2915
LRP1	2916
NAG	2917
RELL1	2918
H6PD	2919
UTF1	2920
PDHX	2921
LEFTY1	2922
ETFA	2923
YEATS4	2924
PRDM5	2925
FCGR2B	2926
DAP3	2927
BID	2928
NRL	2929
DEFA3	2930
DEFA1	2930
NPPB	2931
INS	2932
SERTAD2	2933
EIF2S2	2934
AZI1	2935
TGFB2	2936
EAF2	2937
ZNF364	2938
MLL5	2939
TESK1	2940
CATSPER2P1	2941
FAM101B	2942
ST13	2943
FAM10A7	2943
FAM10A7///ST13	2943
CAMK4	2944
GORASP2	2945
COX5B	2946
NDUFA13	2946
AQP9	2947
MYO1G	2948
TBL2	2949
FABP7	2950
ZDHHC13	2951
SLC25A16	2952
S100A7	2953
RPL10A	2954
KIAA0484	2955
RAB40A	2956
KLF5	2957
PDE4DIP	2958
LCE2B	2959
GSTM4	2960
PLA2G1B	2961
C8G	2962
GAGE2	2963
RELB	2964
NDRG2	2965
C1orf61	2966
CRYBA2	2967
BUB1B	2968
PJA2	2969
HEY2	2970
GTF2E2	2971
CD27	2972
MME	2973
NMI	2974
BAI2	2975
C13orf15	2976
STEAP4	2977
TOB1	2978
C20orf11	2979
MYH7	2980
CIB1	2981
C14orf83	2982
VDAC1	2983
C2	2984
BRWD2	2985
FLJ10241	2986
LIMK2	2987
ANGPT2	2988
EIF3I	2989
C12orf42	2990
NDUFA12	2991
GPD2	2992
PLAT	2993
ENO3	2994
IDS	2995
HDLBP	2996
IGSF9B	2997
HSHUR7SEQ	2998
POMP	2999
CRCT1	3000
PLEKHG2	3001
OPN1MW	3002
TPO	3003
AMBP	3004
SFRS11	3005
DHX30	3006
LOC153546	3007
TTC12	3008
C11orf55	3009
PDIA3	3010
RHCG	3011
TMEM2	3012
DPY19L1	3013
SYNJ2BP	3014
GLDC	3015
RAB11FIP2	3016
CROT	3017
LOC339229	3018
DHX33	3019
CCL26	3020
MRPS18A	3021
YWHAZ	3022
CD72	3023
HAMP	3024
TMEM8	3025
GNE	3026
SRM	3027
MEP1B	3028
S100A13	3029
ADAMTSL4	3030
TMEM147	3031
ALDH2	3032
FAM78B	3033
DUSP9	3034
PCYT1A	3035
RIMBP2	3036
IL1F5	3037
FGF18	3038
VN1R1	3039
CCNB2	3040
SERPINA6	3041
C16orf62	3042
AGTR1	3043
EIF5A	3044
MST1R	3045
HDAC2	3046
GNPAT	3047
LOC389203	3048
PAR5	3049
TRPC3	3050
ZPBP2	3051
LOC728064	3052
CCL2	3053
FAT	3054
KATNAL2	3055
SMARCA4	3056
TNP2	3057
CPS1	3058
CASP7	3059
RPL36AL	3060
TIAF1	3061
HSPA4	3062
TTC3	3063
LOC400451	3064
PLD3	3065
PPP2R5A	3066
CECR5	3067
ERH	3068
NHLH2	3069
C9orf95	3070
BCL2A1	3071
RBMX	3072
ACP5	3073
REG1A	3074
PICK1	3075
SERPINA4	3076
PCBD1	3077
IL6ST	3078
TEX2	3079
RPS17	3080
LOC392452	3081
ZNF629	3082
PRDX3	3083
TJP2	3084
KRTDAP	3085
UNG	3086
FUCA1	3087
CCL4L1	3088
CCL4	3088
CCL4L2///CCL4L1	3088
CCL3	3088
CCL4L2	3088
CCL3L3	3088
CYP1B1	3089
GNL2	3090
PSMD12	3091
ZNF251	3092
MTA3	3093
NGFB	3094
DDC	3095
KIAA0913	3096
ASPN	3097
RPL35A	3098
RPL24	3098
ZNF84	3099
WDR72	3100
OLFML2B	3101
MYO5B	3102
LOC285053	3103
RPL18A	3103
CD22	3104
hCG_1983332	3105
RPL35	3105
LOC390876	3105
LOC440737	3105
DKFZP434K028	3106
HDAC6	3107
TMEM131	3108
CTH	3109
LGR6	3110
ACVR2B	3111
GFI1B	3112
ELF4	3113
ABCF3	3114
KCNA1	3115
AP3S1	3116
LOC643454	3116
HNRNPC	3117
PPM1B	3118
VEGFB	3119
CRABP2	3120
RIPK5	3121
NAALADL1	3122
KCNN4	3123
CYSLTR1	3124
HRAS	3125
MUC13	3126
ACTC1	3127
SLC8A1	3128
TMEM100	3129
CBL	3130
CILP	3131
CFL1	3132
C4BPA	3133
EXT1	3134
SOCS5	3135
MACROD1	3136
PTP4A3	3137
MX1	3138
ISG15	3138
NAGPA	3139
FGF12	3140
LRRC49	3140
TSPYL6	3141
TNNI2	3142
DDX5	3143
AHR	3144
FGD5	3145
IFRD1	3146
IRF5	3147
HIST1H1C	3148
HMX1	3149
PRB2	3150
PDE3B	3151
ETV5	3152
TSC22D3	3153
HNRPF	3154
GNB5	3155
PAX2	3156
CHRNB1	3157
MSL2L1	3158
AHNAK	3159
TBC1D19	3160
PSME2	3161
RPL23AP7	3162
RPS23	3163
SH3BP5	3164
COL12A1	3165
PRM2	3166
HAPLN1	3167
KIAA1211	3168
PRL	3169
SUMO3	3170
HSPC171	3171
C21orf33	3172
DAPP1	3173
IL17RB	3174
TCN2	3175
RORA	3176
GTF2A1	3176
PRICKLE1	3177
C1orf112	3178
HDGFRP3	3179
GPR109B	3180
LPHN2	3181
TFF1	3182
KIR2DS1	3183
DUSP5	3184
EIF4A1	3185
C15orf23	3186
PCBP1	3187
DPP6	3188
BHMT	3189
LOC143678	3190
KIAA0240	3191
PLCD1	3192
ART3	3193
MAP3K9	3194
POLR2L	3195
TXNDC16	3196
LARS2	3197
GLUL	3198
SLC23A3	3199
CCL1	3200
SLC22A5	3201
COL27A1	3202
HIF1A	3203
SLMO2	3204
POU2F2	3205
PLEKHH2	3206
TMEM39A	3207
PNRC2	3208
MXI1	3209
VGLL1	3210
SVIP	3211
PPP1R3B	3212
SFRP4	3213
NAP1L1	3214
PCM1	3215
LIPG	3216
HLA-DRB4	3217
HLA-DRB1	3217
SIDT1	3218
PZP	3219
CDH4	3220
BPGM	3221
LDHB	3222
KLK1	3223
HNRNPU	3224
FBXL17	3225
CETN1	3226
SACM1L	3227
JARID1A	3228
SPTA1	3229
NFIB	3230
ACVR2A	3231
DCN	3232
TUBB2C	3233
PRSS23	3234
NOSIP	3235
KIAA0323	3236
ASAH3L	3237
SLC39A7	3238
ATP6V1H	3239
MKRN1	3240
MPPED2	3241
ZNF24	3242
BAIAP2L1	3243
GOSR2	3244
TAP1	3245
HOMER3	3246
MEIG1	3247
MICAL3	3248
PTP4A1	3249
PI15	3250
LOC129293	3251
ORF1	3252
KRT6A	3253
FAS	3254
CD1B	3255
SNRPC	3256
TROAP	3257
ADAM8	3258
SCEL	3259
P2RY10	3260
RPLP0P2	3261
RPLP0	3261
POLD4	3262
DKK1	3263
WBP4	3264
KIAA1328	3265
COX17	3266
ARL8B	3267
MAOA	3268
CARM1	3269
FGF2	3270
TMEM16C	3271
FLJ10154	3272
LOC157562	3273
PCDHB19P	3274
DNASE2B	3275
GRAMD2	3276
SPECC1L	3277
PARVA	3278
UBD	3279
RND2	3280
NDUFB1	3281
SLC5A12	3282
PPP1R15B	3283
PGC	3284
NEB	3285
TNIK	3286
LUZP1	3287
LOC440995	3288
FCER1A	3289
TM9SF2	3290
COPS3	3291
FOXK2	3292
KLHL15	3293
LSM5	3294
PTCHD1	3295
CCL14	3296
ADORA2B	3297
APOA2	3298
MYBL1	3299
CCNI	3300
PTAFR	3301
MGST1	3302
TGM3	3303
FBXW2	3304
RIPK4	3305
CAB39L	3306
MEX3C	3307
CAMK2G	3308
NCAN	3309
VSIG4	3310
EEA1	3311
APP	3312
HSD17B6	3313
KCNJ15	3314
IDH1	3315
RANBP2	3316
HOMER1	3316
C11orf32	3317
GPC5	3318
C8orf4	3319
POLR1D	3320
MRPL48	3321
MTO1	3322
LALBA	3323
LAT	3324
SLC12A1	3325
C1orf95	3326
BIRC5	3327
MCM6	3328
B3GNT1	3329
CHST7	3330
PURA	3331
RAB3IL1	3332
PWWP2A	3333
LTBP2	3334
C14orf112	3335
SNIP1	3336
ASAH2	3337
AKR1C2	3338
AKR1C1	3338
GUCA2B	3339
LOC253842	3340
KRT19P2	3341
KRT19	3341
C1orf100	3342
MYOM1	3343
QPCT	3344
SEMA6A	3345
CD248	3346
LAMB3	3347
CSN1S1	3348
SSTR3	3349
RNF150	3350
DGKQ	3351
DNAJA2	3352
SAG	3353
DENND4C	3354
CA3	3355
WBSCR22	3356
AKR1C2///AKR1C1	3357
CSN3	3358
RBM44///LRRFIP1	3359
LOC647012	3360
BDKRB2	3360
CD36	3361
CPB2	3362
OTOF	3363
MGC21881	3364
CCL11	3365
EPHA10	3366
EDIL3	3367
NEUROG3	3368
MERTK	3369
DNAL4	3370
GCLM	3371
NGFR	3372
FABP1	3373
KIAA1109	3374
DPPA4	3375
PLSCR3	3376
GALNT3	3377
LOC728190	3378
RHEB	3379
WDR91	3380
DKC1	3381
ACTR1A	3382
ATAD3A	3383
ALAS1	3384
FOXH1	3385
RBM27	3386
CYB5R1	3387
ANXA9	3388
TMSB10	3389
FOXP4	3390
HSPA8	3391
UBASH3A	3392
VGLL4	3393
MIOX	3394
TLE1	3395
PHYH	3396
IMPA2	3397
AMHR2	3398
LGALS2	3399
SP4	3400
APOH	3401
KCNS2	3402
CRX	3403
EPHX2	3404
TG	3405
CLK1	3406
DIO1	3407
SAMD13	3408
CTSD	3409
S100A6	3410
LQK1	3411
C21orf30	3412
MATR3	3413
SFRS3	3414
ABCC2	3415
PYGM	3416
COL9A1	3417
GUCA1C	3418
SLC13A2	3419
AKR1D1	3420
TCF21	3421
CPNE6	3422
TRIM24	3423
MTTP	3424
SH3BP2	3425
C9orf150	3426
SAMD3	3427
LPGAT1	3428
MBNL1	3429
ANK1	3430
SNTA1	3431
STAT4	3432
BRAP	3433
LY96	3434
STAR	3435
EDG3	3436
SULT2B1	3437
ELF3	3438
LRP4	3439
HMGN2P4	3440
TRMT5	3440
CPB1	3441
CD24	3442
MTHFD1L	3443
ZNF428	3444
KIDINS220	3445
UNC13A	3446
C9orf3	3447
CETN3	3448
FAM105A	3449
SAT1	3450
CDKL3	3451
SLC25A24	3452
EIF4E2	3453
NHSL1	3454
MICALL2	3455
CTRB1	3456
ZBTB38	3457
CLCNKB	3458
BCKDK	3459
PRKAR2A	3460
PRPF40A	3461
USP34	3462
DNAJC7	3463
FOXD4	3464
FOXN4	3465
GPR6	3466
LMLN	3467
PURG	3468
KNG1	3469
PHKA1	3470
CENPK	3471
BCOR	3472
KIAA1704	3473
SDHD	3474
SIT1	3475
TMEM39B	3476
PABPC4	3477
FBXO31	3478
GYG2	3479
INPP5F	3480
HMGN2	3481
C15orf21	3481
STARD4	3482
MCAM	3483
LGMN	3484
FLJ10292	3485
FHOD1	3486
CLEC2L	3487
ERCC6	3488
MYO15A	3489
TGFBR3	3490
ORC6L	3491
DDIT4	3492
RAP2B	3493
BSG	3494
CIDEB	3495
EMID2	3496
C13orf8	3497
RAPGEF6	3498
LOC440956	3499
LRRC17	3500
GRB14	3501
DCDC2	3502
ITIH1	3503
ARF4	3504
DGCR2	3505
C20orf29	3506
RAB3GAP2	3507
LRRC8A	3508
LOC729026	3509
PKDREJ	3510
MELK	3511
DNASE1L1	3512
CA7	3513
OPRK1	3514
TP53TG3	3515
CHFR	3516
RPS27A	3517
LOC387763	3518
KIAA1276	3519
ANKRD7	3520
PANK2	3521
YIPF5	3522
PFN1	3523
ZNF131	3524
AKAP4	3525
ROCK2	3526
CMPK	3527
TIMM17B	3528
LOC390205	3529
UPK1B	3530
ATF2	3531
LPP	3532
ALDH1A3	3533
SNX19	3534
BAZ1A	3535
SMC2	3536
CCRK	3537
KAL1	3538
ADORA2A	3539
ZNF219	3540
ECM1	3541
EHD1	3542
TM4SF18	3543
FOXP1	3544
KIAA1529	3545
TLL1	3546
CSGlcA-T	3547
ZC3H11A	3548
YIPF6	3549
EIF3K	3550
IKBKE	3551
TATDN2	3552
RASSF1	3553
SERTAD1	3554
S100A2	3555
C9orf18	3556
CYLC2	3557
MRPL16	3558
SAMD9L	3559
SNED1	3560
KIAA1949	3561
MAOB	3562
TREH	3563
TRPS1	3564
COL4A3	3565
AP1B1	3566
SLC2A9	3567
RCN2	3568
ANKRD9	3569
FAU	3570
ATP12A	3571
CCK	3572
DUSP6	3573
CACNA1S	3574
ZCCHC2	3575
GLYAT	3576
DNAJC3	3577
LOC338620	3578
TAC3	3579
DEFA6	3580
CD59	3581
HEBP1	3582
FBN2	3583
IMPG1	3584
PLCG2	3585
LYVE1	3586
PDHB	3587
KRT32	3588
MUC2	3589
NRIP1	3590
TBC1D22B	3591
LOC286170	3592
MSL-1	3593
SEMG1	3594
CHD1	3595
SLC35F1	3596
KIAA1450	3597
SERPINI2	3598
GCAT	3599
NR4A1	3600
PLCH1	3601
EBF2	3602
FADS2	3603
CSNK1G2	3604
EI24	3605
MAN1C1	3606
ITGB6	3607
SLC17A1	3608
THBS1	3609
SCGB2A1	3610
SSR1	3611
ZDHHC5	3612
CAMTA1	3613
CBR3	3614
FLJ44048	3615
IKBKAP	3616
MEA1	3617
COPB2	3618
C18orf55	3619
STRAP	3620
ESR1	3621
RHO	3622
CIDEA	3623
FRMPD1	3624
ANKS3	3625
PSMC1	3626
KIAA2026	3627
IHPK2	3628
VTN	3629
SLC17A4	3630
MED4	3631
TKT	3632
NNMT	3633
ISL1	3634
TNFAIP8	3635
WDR42C	3636
UTS2	3637
GLI3	3638
CRYBB1	3639
SPIB	3640
LOC732360///TDG	3641
TDG	3641
LIN28B	3642
LONRF2	3643
ME3	3644
CLEC16A	3645
LARP5	3646
AK2	3647
GAS6	3648
NF1	3649
LOC283267	3650
TFDP3	3651
PDZRN3	3652
HIST1H1D	3653
PCOLCE	3654
ILK	3655
HSF5	3656
NCBP1	3657
PTPRB	3658
GABRA1	3659
ACOX1	3660
PDLIM7	3661
E2F7	3662
MON2	3663
C4orf31	3664
TRDN	3665
SOCS6	3666
RABAC1	3667
IGFBPL1	3668
LOC55908	3669
SLC16A1	3670
ALDH1A1	3671
CRMP1	3672
DTL	3673
CST1	3674
HSD17B1	3675
KRT8	3676
JAG1	3677
COCH	3678
RIBC1	3679
MAPK8IP2	3680
PIAS2	3681
ZNF516	3682
PARD6B	3683
JARID1B	3684
DIP2C	3685
FMO3	3686
RNF2	3687
CPZ	3688
KLF2	3689
F2	3690
RPL32	3691
hCG_18290	3691
TBC1D4	3692
HAL	3693
FBXL18	3694
SERPINB3	3695
RPL18	3696
CENTB2	3697
PSEN2	3698
ENPP1	3699
CLSTN3	3700
KIAA0652	3701
TMEM150	3702
SPTAN1	3703
NFIX	3704
CWC15	3705
CASQ1	3706
NGFRAP1	3707
C5orf34	3708
PRMT3	3709
CS	3710
TACSTD1	3711
LPIN2	3712
PCTP	3713
PAIP2B	3714
KCMF1	3715
FMOD	3716
COL6A3	3716
GNAS	3717
TPT1	3718
ECHDC2	3719
TP53I3	3720
ARMCX1	3721
UBE2S	3722
LOC90835	3723
LILRB3	3724
FLRT1	3725
FANCL	3726
PTENP1	3727
SYTL2	3728
GLTSCR2	3729
C9orf103	3730
C10orf118	3731
SOBP	3732
TMEM111	3733
CASP8	3734
CLPS	3735
PGAP1	3736
NFE2L1	3737
LOC56757	3738
LOC389895	3739
LOC133874	3740
GOLGA8G	3741
JHDM1D	3742
C16orf44	3743
OBSL1	3744
TMEM69	3745
LOR	3746
C9orf123	3747
WDR59	3748
RBAK	3749
ZNF780A	3750
HS3ST2	3751
ARSF	3752
MOCOS	3753
C9orf41	3754
HDAC9	3755
PERQ1	3756
WNT5A	3757
CALM2	3758
NOMO1	3759
TOX3	3760
DNAL1	3761
IVL	3762
CAMLG	3763
PLAUR	3764
HNMT	3765
BMP6	3766
UCRC	3767
HPGD	3768
MYO5A	3769
DIO3	3770
IAH1	3771
ATP8B2	3772
PGM1	3773
MRPL18	3774
PAGE4	3775
IL2RG	3776
TIMP3	3777
C20orf46	3778
PCDH7	3779
CRYGS	3780
THSD1	3781
HSD17B12	3782
HOOK2	3783
EPHA2	3784
ATP2A1	3785
ATP1B4	3786
SFRS2B	3787
PFDN6	3788
EEF1B2	3789
FAM105B	3790
C18orf49	3791
NMB	3792
FANCM	3793
FAM137B	3794
EREG	3795
FBXO11	3796
PSMA1	3797
PRPH2	3798
RGR	3799
P2RX5	3800
ANPEP	3801
SGPP1	3802
NANOG	3803
NANOGP8	3803
LRRTM2	3804
PLEKHM1	3805
GRAMD1C	3806
RSPRY1	3807
REPS2	3808
RPL11	3809
ANKRD25	3810
SLC7A6	3811
FDXR	3812
CNIH	3813
FOS	3814
WSB2	3815
CDH16	3816
GNL3L	3817
ING4	3818
CNNM4	3819
MRPL49	3820
BCL2	3821
RAB30	3822
COL4A3BP	3823
AVEN	3824
HAS1	3825
C9orf135	3826
LCK	3827
PKM2	3828
LSAMP	3829
CLINT1	3830
QSOX1	3831
KIAA1627	3832
ASMT	3833
LOC730101	3834
OLAH	3835
KIAA0495	3836
LOC284244	3837
PEX5	3838
OGN	3839
CLC	3840
CACNB4	3841
ACSM5	3842
TAOK1	3843
DDX11	3844
GATA6	3845
MAD2L1	3846
VGLL3	3847
REXO2	3848
CASP4	3849
UCHL3	3850
HOXD13	3851
CAPN6	3852
LPHN3	3853
TP53BP1	3854
ST7	3855
TXNL1	3856
SCP2	3857
SLC39A14	3858
PFKFB2	3859
VAX2	3860
ASRGL1	3861
SNAPC1	3862
DLD	3863
CXXC1	3864
RRM2	3865
RPS25	3866
RNPEP	3867
CDC2L6	3868
AQP2	3869
LIG3	3870
SRPX2	3871
TMCO6	3872
IFT57	3873
FAM23A	3874
FRZB	3875
hCG_16001	3876
RPL23A	3876
RPL23AP2	3876
FGFR1	3877
RHOF	3878
DHRS7	3879
OSTF1	3880
MAP1S	3881
GRID1	3882
LOC153222	3883
HABP2	3884
XPNPEP3	3885
CXorf1	3886
ABLIM1	3887
ABLIM3	3888
OGFOD1	3889
IFI27	3890
ZBTB7B	3891
LHX6	3892
SGCE	3893
CYP2F1	3894
PPP1R3C	3895
TOX	3896
ASGR2	3897
FUT8	3898
DMP1	3899
TMEM57	3900
GCDH	3901
FAM80B	3902
CTF1	3903
SLC16A3	3904
RRAS2	3905
NPR3	3906
GEM	3907
FAM13A1	3908
RICS	3909
CD1D	3910
FLJ25778	3911
HIGD1A	3912
PODNL1	3913
CREM	3914
SLIT2	3915
ACAT1	3916
HBS1L	3917
L1TD1	3918
INPP4A	3919
C8orf33	3920
MFSD2	3921
TM4SF5	3922
NCAPD3	3923
CYP4B1	3924
LOC158402	3925
ELAVL1	3926
REL	3927
DFNA5	3928
STX2	3929
TMEM170	3930
SERPINA10	3931
IREB2	3932
NANS	3933
GKN1	3934
BHLHB4	3935
CRTAC1	3935
EPHX1	3936
DRAP1	3937
HAS2	3938
BZW2	3939
GUCY2C	3940
ARHGAP20	3941
RP1	3942
SKAP1	3943
DR1	3944
CLCA3	3945
HEXB	3946
PDE6A	3947
WWC3	3948
KYNU	3949
KIAA1377	3950
SERPINF1	3951
ZBTB33	3952
KIAA0133	3953
CKMT2	3954
LRFN2	3955
FANCF	3956
KEAP1	3957
SLC16A7	3958
PHB2	3959
GPC6	3960
EIF3A	3961
GRAMD1B	3962
FLJ20021	3963
GBE1	3964
SSR2	3965
ZNF787	3966
C1orf34	3967
RNF12	3968
ZDHHC3	3969
GAD2	3969
PFKM	3969
GAD1	3969
PVALB	3969
YWHAH	3969
ELMOD1	3969
PRMT8	3969
SLC32A1	3969
D4S234E	3969
C7	3970
VPS13A	3971
CDH2	3972
SLC35B4	3973
LAP3	3974
RDX	3975
PEX11A	3976
LOC283737	3977
RBP3	3978
ZNF600	3979
RGN	3980
BMS1	3981
BIRC3	3982
ETFDH	3983
CUL5	3984
NRBP1	3985
LOC642587	3986
MPP1	3987
PFKL	3988
HSPB8	3989
LOC389662	3990
GNA13	3991
ENSA	3992
TANK	3993
SLCO1B1	3994
GAA	3995
PPOX	3996
KIAA1688	3997
HBXIP	3998
ERGIC3	3999
COX8A	4000
NR3C1	4001
ECSM2	4002
NPBWR1	4003
STARD8	4004
PLEKHA4	4005
TSPAN4	4006
SEPT4	4007
CSNK1D	4008
LOC644186	4009
CRISP3	4010
GPR137B	4011
EVL	4012
PSMC3	4013
C1orf63	4014
CD33	4015
STAC	4016
GGA1	4017
ALG5	4018
GADD45A	4019
GDF5	4020
NDUFB9	4021
